Order ID,Customer ID,Order Date ,Store,SalesPerson,,,,,,
32254,C465Sydn,9/10/2017,Sydney,S1,,,,,,
32255,C4285Bris,9/10/2017,Brisbane,B2,,,,,,
32256,C2211Darw,9/10/2017,Darwin,D4,,,,,,
32257,C271Bris,9/10/2017,Brisbane,B3,,,,,,
32258,C2463Bris,9/10/2017,Brisbane,B2,,,,,,
32259,C1882Darw,9/10/2017,Darwin,D4,,,,,,
32260,C2086Bris,9/10/2017,Brisbane,B3,,,,,,
32261,C1106Darw,9/10/2017,Darwin,D3,,,,,,
32262,C3831Bris,9/10/2017,Brisbane,B4,,,,,,
32263,C381Bris,10/10/2017,Brisbane,B1,,,,,,
32264,C3934Bris,10/10/2017,Brisbane,B1,,,,,,
32265,C3437Bris,10/10/2017,Brisbane,B4,,,,,,
32266,C1189Melb,10/10/2017,Melbourne,M2,,,,,,
32267,C2813Darw,10/10/2017,Darwin,D4,,,,,,
32268,C1958Darw,10/10/2017,Darwin,D1,,,,,,
32269,C4677Bris,10/10/2017,Brisbane,B4,,,,,,
32270,C1630Darw,10/10/2017,Darwin,D2,,,,,,
32271,C4402Darw,10/10/2017,Darwin,D2,,,,,,
32272,C1980Bris,10/10/2017,Brisbane,B2,,,,,,
32273,C1248Sydn,10/10/2017,Sydney,S2,,,,,,
32274,C1029Sydn,10/10/2017,Sydney,S2,,,,,,
32275,C2950Darw,10/10/2017,Darwin,D2,,,,,,
32276,C2188Bris,10/10/2017,Brisbane,B1,,,,,,
32277,C2695Bris,10/10/2017,Brisbane,B4,,,,,,
32278,C1656Darw,10/10/2017,Darwin,D3,,,,,,
32279,C581Bris,10/10/2017,Brisbane,B1,,,,,,
32280,C3244Sydn,10/10/2017,Sydney,S1,,,,,,
32281,C823Melb,10/10/2017,Melbourne,M2,,,,,,
32282,C1307Sydn,10/10/2017,Sydney,S1,,,,,,
32283,C1898Darw,10/10/2017,Darwin,D1,,,,,,
32284,C4914Bris,10/10/2017,Brisbane,B2,,,,,,
32285,C3423Bris,10/10/2017,Brisbane,B2,,,,,,
32286,C3297Sydn,10/10/2017,Sydney,S2,,,,,,
32287,C4654Bris,10/10/2017,Brisbane,B3,,,,,,
32288,C4728Bris,10/10/2017,Brisbane,B3,,,,,,
32289,C2863Sydn,10/10/2017,Sydney,S1,,,,,,
32290,C3881Bris,10/10/2017,Brisbane,B4,,,,,,
32291,C3860Bris,10/10/2017,Brisbane,B1,,,,,,
32292,C1539Darw,10/10/2017,Darwin,D2,,,,,,
32293,C3944Darw,10/10/2017,Darwin,D1,,,,,,
32294,C4647Darw,10/10/2017,Darwin,D4,,,,,,
32295,C3939Bris,11/10/2017,Brisbane,B1,,,,,,
32296,C3924Melb,11/10/2017,Melbourne,M2,,,,,,
32297,C3410Sydn,11/10/2017,Sydney,S1,,,,,,
32298,C801Darw,11/10/2017,Darwin,D2,,,,,,
32299,C609Sydn,11/10/2017,Sydney,S2,,,,,,
32300,C221Bris,11/10/2017,Brisbane,B2,,,,,,
32301,C92Bris,11/10/2017,Brisbane,B1,,,,,,
32302,C861Bris,11/10/2017,Brisbane,B1,,,,,,
32303,C3903Darw,11/10/2017,Darwin,D3,,,,,,
32304,C4189Melb,11/10/2017,Melbourne,M1,,,,,,
32305,C1506Darw,11/10/2017,Darwin,D2,,,,,,
32306,C1511Darw,11/10/2017,Darwin,D2,,,,,,
32307,C2429Bris,11/10/2017,Brisbane,B2,,,,,,
32308,C2723Bris,11/10/2017,Brisbane,B2,,,,,,
32309,C1483Darw,11/10/2017,Darwin,D4,,,,,,
32310,C4961Bris,11/10/2017,Brisbane,B1,,,,,,
32311,C4130Bris,11/10/2017,Brisbane,B1,,,,,,
32312,C3100Sydn,11/10/2017,Sydney,S1,,,,,,
32313,C2636Bris,11/10/2017,Brisbane,B2,,,,,,
32314,C4285Bris,11/10/2017,Brisbane,B1,,,,,,
32315,C970Sydn,11/10/2017,Sydney,S2,,,,,,
32316,C3837Bris,11/10/2017,Brisbane,B3,,,,,,
32317,C2357Bris,11/10/2017,Brisbane,B1,,,,,,
32318,C2020Sydn,11/10/2017,Sydney,S1,,,,,,
32319,C3642Bris,11/10/2017,Brisbane,B4,,,,,,
32320,C3832Bris,11/10/2017,Brisbane,B4,,,,,,
32321,C641Bris,11/10/2017,Brisbane,B3,,,,,,
32322,C2402Bris,11/10/2017,Brisbane,B4,,,,,,
32323,C1044Darw,11/10/2017,Darwin,D3,,,,,,
32324,C3269Bris,11/10/2017,Brisbane,B2,,,,,,
32325,C4150Bris,11/10/2017,Brisbane,B1,,,,,,
32326,C1777Darw,12/10/2017,Darwin,D2,,,,,,
32327,C5033Darw,12/10/2017,Darwin,D4,,,,,,
32328,C1400Darw,12/10/2017,Darwin,D3,,,,,,
32329,C4243Melb,12/10/2017,Melbourne,M2,,,,,,
32330,C4053Melb,12/10/2017,Melbourne,M2,,,,,,
32331,C1093Darw,12/10/2017,Darwin,D4,,,,,,
32332,C3865Bris,12/10/2017,Brisbane,B4,,,,,,
32333,C4785Bris,12/10/2017,Brisbane,B2,,,,,,
32334,C3600Bris,12/10/2017,Brisbane,B4,,,,,,
32335,C2188Bris,12/10/2017,Brisbane,B4,,,,,,
32336,C1247Darw,12/10/2017,Darwin,D1,,,,,,
32337,C1646Darw,12/10/2017,Darwin,D3,,,,,,
32338,C2694Bris,12/10/2017,Brisbane,B2,,,,,,
32339,C646Bris,12/10/2017,Brisbane,B3,,,,,,
32340,C3571Bris,12/10/2017,Brisbane,B1,,,,,,
32341,C361Bris,12/10/2017,Brisbane,B3,,,,,,
32342,C4859Darw,12/10/2017,Darwin,D3,,,,,,
32343,C3516Sydn,12/10/2017,Sydney,S1,,,,,,
32344,C1319Darw,12/10/2017,Darwin,D3,,,,,,
32345,C3995Bris,12/10/2017,Brisbane,B3,,,,,,
32346,C368Bris,12/10/2017,Brisbane,B2,,,,,,
32347,C3358Bris,12/10/2017,Brisbane,B2,,,,,,
32348,C3451Sydn,12/10/2017,Sydney,S1,,,,,,
32349,C2170Bris,12/10/2017,Brisbane,B3,,,,,,
32350,C2433Bris,12/10/2017,Brisbane,B3,,,,,,
32351,C1224Melb,12/10/2017,Melbourne,M1,,,,,,
32352,C570Bris,12/10/2017,Brisbane,B2,,,,,,
32353,C1485Darw,12/10/2017,Darwin,D2,,,,,,
32354,C2669Sydn,12/10/2017,Sydney,S1,,,,,,
32355,C4794Bris,12/10/2017,Brisbane,B4,,,,,,
32356,C3423Bris,12/10/2017,Brisbane,B4,,,,,,
32357,C1722Darw,12/10/2017,Darwin,D1,,,,,,
32358,C4838Bris,12/10/2017,Brisbane,B4,,,,,,
32359,C2698Bris,12/10/2017,Brisbane,B4,,,,,,
32360,C693Bris,12/10/2017,Brisbane,B2,,,,,,
32361,C273Bris,13/10/2017,Brisbane,B4,,,,,,
32362,C3699Darw,13/10/2017,Darwin,D4,,,,,,
32363,C3834Melb,13/10/2017,Melbourne,M2,,,,,,
32364,C3911Darw,13/10/2017,Darwin,D1,,,,,,
32365,C2325Bris,13/10/2017,Brisbane,B3,,,,,,
32366,C1134Darw,13/10/2017,Darwin,D1,,,,,,
32367,C1169Melb,13/10/2017,Melbourne,M2,,,,,,
32368,C3005Darw,13/10/2017,Darwin,D3,,,,,,
32369,C675Bris,13/10/2017,Brisbane,B2,,,,,,
32370,C1944Darw,13/10/2017,Darwin,D4,,,,,,
32371,C606Darw,13/10/2017,Darwin,D1,,,,,,
32372,C1806Darw,13/10/2017,Darwin,D4,,,,,,
32373,C4311Sydn,13/10/2017,Sydney,S1,,,,,,
32374,C3438Bris,13/10/2017,Brisbane,B2,,,,,,
32375,C869Bris,13/10/2017,Brisbane,B1,,,,,,
32376,C4662Darw,13/10/2017,Darwin,D3,,,,,,
32377,C1992Bris,13/10/2017,Brisbane,B2,,,,,,
32378,C3272Bris,13/10/2017,Brisbane,B1,,,,,,
32379,C3570Bris,13/10/2017,Brisbane,B3,,,,,,
32380,C1194Melb,13/10/2017,Melbourne,M2,,,,,,
32381,C295Sydn,13/10/2017,Sydney,S1,,,,,,
32382,C3971Bris,13/10/2017,Brisbane,B2,,,,,,
32383,C2203Darw,13/10/2017,Darwin,D2,,,,,,
32384,C3121Bris,13/10/2017,Brisbane,B1,,,,,,
32385,C1160Darw,13/10/2017,Darwin,D1,,,,,,
32386,C1065Darw,13/10/2017,Darwin,D2,,,,,,
32387,C2186Bris,13/10/2017,Brisbane,B1,,,,,,
32388,C962Bris,13/10/2017,Brisbane,B4,,,,,,
32389,C4099Melb,13/10/2017,Melbourne,M2,,,,,,
32390,C1722Darw,13/10/2017,Darwin,D2,,,,,,
32391,C2667Bris,13/10/2017,Brisbane,B2,,,,,,
32392,C1283Sydn,13/10/2017,Sydney,S2,,,,,,
32393,C1164Melb,13/10/2017,Melbourne,M2,,,,,,
32394,C519Melb,14/10/2017,Melbourne,M1,,,,,,
32395,C864Sydn,14/10/2017,Sydney,S2,,,,,,
32396,C3622Melb,14/10/2017,Melbourne,M2,,,,,,
32397,C3367Darw,14/10/2017,Darwin,D1,,,,,,
32398,C2954Bris,14/10/2017,Brisbane,B2,,,,,,
32399,C1822Darw,14/10/2017,Darwin,D3,,,,,,
32400,C2879Bris,14/10/2017,Brisbane,B4,,,,,,
32401,C3379Bris,14/10/2017,Brisbane,B3,,,,,,
32402,C4286Bris,14/10/2017,Brisbane,B3,,,,,,
32403,C4457Darw,14/10/2017,Darwin,D1,,,,,,
32404,C4200Bris,14/10/2017,Brisbane,B2,,,,,,
32405,C512Melb,14/10/2017,Melbourne,M1,,,,,,
32406,C765Darw,14/10/2017,Darwin,D2,,,,,,
32407,C634Bris,14/10/2017,Brisbane,B2,,,,,,
32408,C1656Darw,14/10/2017,Darwin,D2,,,,,,
32409,C3619Bris,14/10/2017,Brisbane,B1,,,,,,
32410,C3435Bris,14/10/2017,Brisbane,B4,,,,,,
32411,C1670Darw,14/10/2017,Darwin,D3,,,,,,
32412,C3013Bris,14/10/2017,Brisbane,B4,,,,,,
32413,C3798Bris,14/10/2017,Brisbane,B4,,,,,,
32414,C4574Bris,14/10/2017,Brisbane,B3,,,,,,
32415,C387Bris,14/10/2017,Brisbane,B1,,,,,,
32416,C3345Sydn,14/10/2017,Sydney,S2,,,,,,
32417,C3532Darw,14/10/2017,Darwin,D1,,,,,,
32418,C1929Darw,14/10/2017,Darwin,D3,,,,,,
32419,C992Bris,14/10/2017,Brisbane,B2,,,,,,
32420,C2443Bris,14/10/2017,Brisbane,B3,,,,,,
32421,C428Melb,14/10/2017,Melbourne,M1,,,,,,
32422,C1778Darw,15/10/2017,Darwin,D2,,,,,,
32423,C2620Darw,15/10/2017,Darwin,D4,,,,,,
32424,C848Darw,15/10/2017,Darwin,D1,,,,,,
32425,C1478Darw,15/10/2017,Darwin,D4,,,,,,
32426,C1724Darw,15/10/2017,Darwin,D2,,,,,,
32427,C14Darw,15/10/2017,Darwin,D4,,,,,,
32428,C1641Darw,15/10/2017,Darwin,D4,,,,,,
32429,C3799Darw,15/10/2017,Darwin,D2,,,,,,
32430,C3073Darw,15/10/2017,Darwin,D3,,,,,,
32431,C4912Darw,15/10/2017,Darwin,D2,,,,,,
32432,C810Darw,15/10/2017,Darwin,D4,,,,,,
32433,C177Darw,15/10/2017,Darwin,D3,,,,,,
32434,C1148Darw,15/10/2017,Darwin,D2,,,,,,
32435,C3956Darw,15/10/2017,Darwin,D1,,,,,,
32436,C3420Darw,15/10/2017,Darwin,D2,,,,,,
32437,C1750Darw,15/10/2017,Darwin,D2,,,,,,
32438,C1725Darw,15/10/2017,Darwin,D3,,,,,,
32439,C3209Darw,15/10/2017,Darwin,D2,,,,,,
32440,C1674Darw,15/10/2017,Darwin,D3,,,,,,
32441,C3361Darw,15/10/2017,Darwin,D4,,,,,,
32442,C2146Darw,15/10/2017,Darwin,D3,,,,,,
32443,C1677Darw,15/10/2017,Darwin,D3,,,,,,
32444,C1776Darw,15/10/2017,Darwin,D4,,,,,,
32445,C1028Darw,15/10/2017,Darwin,D3,,,,,,
32446,C3903Darw,15/10/2017,Darwin,D2,,,,,,
32447,C2256Darw,15/10/2017,Darwin,D4,,,,,,
32448,C4003Darw,15/10/2017,Darwin,D2,,,,,,
32449,C177Darw,15/10/2017,Darwin,D3,,,,,,
32450,C4003Darw,15/10/2017,Darwin,D2,,,,,,
32451,C2997Darw,15/10/2017,Darwin,D3,,,,,,
32452,C1316Darw,15/10/2017,Darwin,D3,,,,,,
32453,C1087Darw,15/10/2017,Darwin,D2,,,,,,
32454,C3377Bris,16/10/2017,Brisbane,B4,,,,,,
32455,C407Melb,16/10/2017,Melbourne,M2,,,,,,
32456,C2170Bris,16/10/2017,Brisbane,B2,,,,,,
32457,C3999Bris,16/10/2017,Brisbane,B3,,,,,,
32458,C440Bris,16/10/2017,Brisbane,B4,,,,,,
32459,C2217Darw,16/10/2017,Darwin,D1,,,,,,
32460,C3756Bris,16/10/2017,Brisbane,B2,,,,,,
32461,C1664Darw,16/10/2017,Darwin,D2,,,,,,
32462,C4149Bris,16/10/2017,Brisbane,B4,,,,,,
32463,C3073Darw,16/10/2017,Darwin,D2,,,,,,
32464,C1961Bris,16/10/2017,Brisbane,B1,,,,,,
32465,C1316Darw,16/10/2017,Darwin,D1,,,,,,
32466,C4219Bris,16/10/2017,Brisbane,B1,,,,,,
32467,C1666Darw,16/10/2017,Darwin,D4,,,,,,
32468,C2820Sydn,16/10/2017,Sydney,S1,,,,,,
32469,C1272Darw,16/10/2017,Darwin,D3,,,,,,
32470,C2120Bris,16/10/2017,Brisbane,B4,,,,,,
32471,C3944Darw,16/10/2017,Darwin,D2,,,,,,
32472,C1101Darw,16/10/2017,Darwin,D1,,,,,,
32473,C2691Bris,16/10/2017,Brisbane,B3,,,,,,
32474,C1068Darw,16/10/2017,Darwin,D4,,,,,,
32475,C2991Darw,16/10/2017,Darwin,D2,,,,,,
32476,C950Bris,17/10/2017,Brisbane,B3,,,,,,
32477,C134Sydn,17/10/2017,Sydney,S1,,,,,,
32478,C1589Darw,17/10/2017,Darwin,D1,,,,,,
32479,C673Bris,17/10/2017,Brisbane,B3,,,,,,
32480,C4860Bris,17/10/2017,Brisbane,B4,,,,,,
32481,C2243Bris,17/10/2017,Brisbane,B3,,,,,,
32482,C1091Darw,17/10/2017,Darwin,D4,,,,,,
32483,C3923Melb,17/10/2017,Melbourne,M1,,,,,,
32484,C3094Bris,17/10/2017,Brisbane,B4,,,,,,
32485,C1425Darw,17/10/2017,Darwin,D2,,,,,,
32486,C144Darw,17/10/2017,Darwin,D4,,,,,,
32487,C3834Melb,17/10/2017,Melbourne,M1,,,,,,
32488,C457Sydn,17/10/2017,Sydney,S2,,,,,,
32489,C2617Bris,17/10/2017,Brisbane,B4,,,,,,
32490,C3920Darw,17/10/2017,Darwin,D2,,,,,,
32491,C2129Darw,17/10/2017,Darwin,D1,,,,,,
32492,C4339Bris,17/10/2017,Brisbane,B2,,,,,,
32493,C4653Darw,17/10/2017,Darwin,D4,,,,,,
32494,C4550Bris,17/10/2017,Brisbane,B1,,,,,,
32495,C41Bris,17/10/2017,Brisbane,B2,,,,,,
32496,C5052Melb,17/10/2017,Melbourne,M2,,,,,,
32497,C542Melb,17/10/2017,Melbourne,M2,,,,,,
32498,C1511Darw,17/10/2017,Darwin,D2,,,,,,
32499,C4579Bris,17/10/2017,Brisbane,B4,,,,,,
32500,C3252Sydn,17/10/2017,Sydney,S2,,,,,,
32501,C2134Sydn,17/10/2017,Sydney,S1,,,,,,
32502,C777Melb,17/10/2017,Melbourne,M1,,,,,,
32503,C3224Bris,17/10/2017,Brisbane,B4,,,,,,
32504,C2756Sydn,17/10/2017,Sydney,S2,,,,,,
32505,C2688Bris,17/10/2017,Brisbane,B3,,,,,,
32506,C4253Bris,17/10/2017,Brisbane,B2,,,,,,
32507,C216Bris,17/10/2017,Brisbane,B4,,,,,,
32508,C3748Bris,17/10/2017,Brisbane,B4,,,,,,
32509,C1657Darw,17/10/2017,Darwin,D1,,,,,,
32510,C1069Darw,18/10/2017,Darwin,D2,,,,,,
32511,C2791Darw,18/10/2017,Darwin,D2,,,,,,
32512,C2039Bris,18/10/2017,Brisbane,B1,,,,,,
32513,C2508Bris,18/10/2017,Brisbane,B4,,,,,,
32514,C2139Bris,18/10/2017,Brisbane,B3,,,,,,
32515,C1423Darw,18/10/2017,Darwin,D4,,,,,,
32516,C1597Darw,18/10/2017,Darwin,D3,,,,,,
32517,C4197Melb,18/10/2017,Melbourne,M1,,,,,,
32518,C4307Bris,18/10/2017,Brisbane,B4,,,,,,
32519,C3938Bris,18/10/2017,Brisbane,B1,,,,,,
32520,C1830Darw,18/10/2017,Darwin,D4,,,,,,
32521,C2422Darw,18/10/2017,Darwin,D4,,,,,,
32522,C886Bris,18/10/2017,Brisbane,B2,,,,,,
32523,C2199Bris,18/10/2017,Brisbane,B2,,,,,,
32524,C4632Bris,18/10/2017,Brisbane,B2,,,,,,
32525,C1378Darw,18/10/2017,Darwin,D3,,,,,,
32526,C4776Sydn,18/10/2017,Sydney,S2,,,,,,
32527,C3520Darw,18/10/2017,Darwin,D3,,,,,,
32528,C33Darw,18/10/2017,Darwin,D3,,,,,,
32529,C1809Sydn,18/10/2017,Sydney,S1,,,,,,
32530,C1059Darw,18/10/2017,Darwin,D1,,,,,,
32531,C5019Bris,18/10/2017,Brisbane,B3,,,,,,
32532,C1125Darw,18/10/2017,Darwin,D3,,,,,,
32533,C2632Darw,18/10/2017,Darwin,D3,,,,,,
32534,C4179Bris,18/10/2017,Brisbane,B1,,,,,,
32535,C4949Bris,18/10/2017,Brisbane,B2,,,,,,
32536,C3851Bris,18/10/2017,Brisbane,B4,,,,,,
32537,C1722Darw,18/10/2017,Darwin,D1,,,,,,
32538,C3940Melb,18/10/2017,Melbourne,M1,,,,,,
32539,C2620Darw,18/10/2017,Darwin,D3,,,,,,
32540,C4612Sydn,19/10/2017,Sydney,S1,,,,,,
32541,C3623Bris,19/10/2017,Brisbane,B4,,,,,,
32542,C659Darw,19/10/2017,Darwin,D3,,,,,,
32543,C101Darw,19/10/2017,Darwin,D3,,,,,,
32544,C1080Darw,19/10/2017,Darwin,D4,,,,,,
32545,C4788Sydn,19/10/2017,Sydney,S2,,,,,,
32546,C1181Darw,19/10/2017,Darwin,D1,,,,,,
32547,C200Bris,19/10/2017,Brisbane,B4,,,,,,
32548,C2390Bris,19/10/2017,Brisbane,B4,,,,,,
32549,C2903Bris,19/10/2017,Brisbane,B1,,,,,,
32550,C4781Bris,19/10/2017,Brisbane,B4,,,,,,
32551,C2292Bris,19/10/2017,Brisbane,B3,,,,,,
32552,C4557Sydn,19/10/2017,Sydney,S2,,,,,,
32553,C1925Darw,19/10/2017,Darwin,D4,,,,,,
32554,C2234Sydn,19/10/2017,Sydney,S2,,,,,,
32555,C1109Darw,19/10/2017,Darwin,D1,,,,,,
32556,C4545Bris,19/10/2017,Brisbane,B4,,,,,,
32557,C1886Sydn,19/10/2017,Sydney,S1,,,,,,
32558,C3620Bris,19/10/2017,Brisbane,B2,,,,,,
32559,C3800Bris,19/10/2017,Brisbane,B1,,,,,,
32560,C605Sydn,19/10/2017,Sydney,S2,,,,,,
32561,C3333Bris,19/10/2017,Brisbane,B1,,,,,,
32562,C2170Bris,19/10/2017,Brisbane,B4,,,,,,
32563,C1076Sydn,19/10/2017,Sydney,S2,,,,,,
32564,C4093Bris,19/10/2017,Brisbane,B1,,,,,,
32565,C3776Bris,19/10/2017,Brisbane,B3,,,,,,
32566,C3066Bris,19/10/2017,Brisbane,B1,,,,,,
32567,C2249Bris,19/10/2017,Brisbane,B4,,,,,,
32568,C3779Bris,19/10/2017,Brisbane,B4,,,,,,
32569,C49Bris,19/10/2017,Brisbane,B4,,,,,,
32570,C1586Darw,19/10/2017,Darwin,D4,,,,,,
32571,C3540Darw,19/10/2017,Darwin,D4,,,,,,
32572,C3359Bris,19/10/2017,Brisbane,B1,,,,,,
32573,C1804Darw,19/10/2017,Darwin,D2,,,,,,
32574,C4668Bris,19/10/2017,Brisbane,B2,,,,,,
32575,C887Melb,20/10/2017,Melbourne,M2,,,,,,
32576,C2588Bris,20/10/2017,Brisbane,B3,,,,,,
32577,C2854Bris,20/10/2017,Brisbane,B4,,,,,,
32578,C4446Bris,20/10/2017,Brisbane,B3,,,,,,
32579,C1601Sydn,20/10/2017,Sydney,S2,,,,,,
32580,C3428Darw,20/10/2017,Darwin,D3,,,,,,
32581,C463Bris,20/10/2017,Brisbane,B2,,,,,,
32582,C4583Sydn,20/10/2017,Sydney,S2,,,,,,
32583,C3885Bris,20/10/2017,Brisbane,B4,,,,,,
32584,C1494Sydn,20/10/2017,Sydney,S2,,,,,,
32585,C5002Bris,20/10/2017,Brisbane,B4,,,,,,
32586,C2710Sydn,20/10/2017,Sydney,S2,,,,,,
32587,C670Bris,20/10/2017,Brisbane,B1,,,,,,
32588,C2670Bris,20/10/2017,Brisbane,B2,,,,,,
32589,C1730Darw,20/10/2017,Darwin,D2,,,,,,
32590,C166Darw,20/10/2017,Darwin,D2,,,,,,
32591,C2591Bris,20/10/2017,Brisbane,B1,,,,,,
32592,C1871Sydn,20/10/2017,Sydney,S2,,,,,,
32593,C1234Melb,20/10/2017,Melbourne,M1,,,,,,
32594,C1379Darw,20/10/2017,Darwin,D2,,,,,,
32595,C2632Darw,20/10/2017,Darwin,D2,,,,,,
32596,C83Darw,20/10/2017,Darwin,D2,,,,,,
32597,C3307Bris,20/10/2017,Brisbane,B1,,,,,,
32598,C3Bris,20/10/2017,Brisbane,B1,,,,,,
32599,C1598Sydn,20/10/2017,Sydney,S2,,,,,,
32600,C1283Sydn,20/10/2017,Sydney,S2,,,,,,
32601,C2590Bris,20/10/2017,Brisbane,B4,,,,,,
32602,C4455Darw,21/10/2017,Darwin,D1,,,,,,
32603,C2530Bris,21/10/2017,Brisbane,B4,,,,,,
32604,C2905Darw,21/10/2017,Darwin,D4,,,,,,
32605,C943Sydn,21/10/2017,Sydney,S2,,,,,,
32606,C4789Bris,21/10/2017,Brisbane,B3,,,,,,
32607,C4937Bris,21/10/2017,Brisbane,B4,,,,,,
32608,C1130Darw,21/10/2017,Darwin,D2,,,,,,
32609,C195Sydn,21/10/2017,Sydney,S2,,,,,,
32610,C3761Darw,21/10/2017,Darwin,D4,,,,,,
32611,C4152Melb,21/10/2017,Melbourne,M1,,,,,,
32612,C3990Bris,21/10/2017,Brisbane,B2,,,,,,
32613,C4999Bris,21/10/2017,Brisbane,B2,,,,,,
32614,C2666Bris,21/10/2017,Brisbane,B4,,,,,,
32615,C3938Bris,21/10/2017,Brisbane,B1,,,,,,
32616,C815Darw,21/10/2017,Darwin,D2,,,,,,
32617,C615Bris,21/10/2017,Brisbane,B4,,,,,,
32618,C2512Bris,21/10/2017,Brisbane,B4,,,,,,
32619,C306Bris,21/10/2017,Brisbane,B4,,,,,,
32620,C4625Bris,21/10/2017,Brisbane,B1,,,,,,
32621,C2016Darw,21/10/2017,Darwin,D2,,,,,,
32622,C1343Darw,21/10/2017,Darwin,D1,,,,,,
32623,C2433Bris,21/10/2017,Brisbane,B3,,,,,,
32624,C1643Darw,21/10/2017,Darwin,D3,,,,,,
32625,C1699Darw,21/10/2017,Darwin,D3,,,,,,
32626,C4678Bris,21/10/2017,Brisbane,B2,,,,,,
32627,C2773Bris,21/10/2017,Brisbane,B1,,,,,,
32628,C2820Sydn,21/10/2017,Sydney,S1,,,,,,
32629,C4780Sydn,21/10/2017,Sydney,S1,,,,,,
32630,C1249Darw,21/10/2017,Darwin,D2,,,,,,
32631,C3567Bris,21/10/2017,Brisbane,B2,,,,,,
32632,C2437Darw,21/10/2017,Darwin,D1,,,,,,
32633,C1749Darw,21/10/2017,Darwin,D4,,,,,,
32634,C1940Darw,21/10/2017,Darwin,D1,,,,,,
32635,C2762Darw,21/10/2017,Darwin,D3,,,,,,
32636,C3217Darw,22/10/2017,Darwin,D2,,,,,,
32637,C3632Darw,22/10/2017,Darwin,D4,,,,,,
32638,C1357Darw,22/10/2017,Darwin,D3,,,,,,
32639,C4609Darw,22/10/2017,Darwin,D2,,,,,,
32640,C141Darw,22/10/2017,Darwin,D3,,,,,,
32641,C1063Darw,22/10/2017,Darwin,D1,,,,,,
32642,C2146Darw,22/10/2017,Darwin,D3,,,,,,
32643,C1855Darw,22/10/2017,Darwin,D3,,,,,,
32644,C2738Darw,22/10/2017,Darwin,D2,,,,,,
32645,C50Darw,22/10/2017,Darwin,D2,,,,,,
32646,C1326Darw,22/10/2017,Darwin,D1,,,,,,
32647,C1846Darw,22/10/2017,Darwin,D1,,,,,,
32648,C1070Darw,22/10/2017,Darwin,D1,,,,,,
32649,C1650Darw,22/10/2017,Darwin,D4,,,,,,
32650,C5040Darw,22/10/2017,Darwin,D3,,,,,,
32651,C4084Darw,22/10/2017,Darwin,D1,,,,,,
32652,C3532Darw,22/10/2017,Darwin,D4,,,,,,
32653,C2967Darw,22/10/2017,Darwin,D4,,,,,,
32654,C2286Darw,22/10/2017,Darwin,D2,,,,,,
32655,C2899Darw,22/10/2017,Darwin,D3,,,,,,
32656,C1612Darw,22/10/2017,Darwin,D1,,,,,,
32657,C1719Darw,22/10/2017,Darwin,D3,,,,,,
32658,C631Darw,22/10/2017,Darwin,D1,,,,,,
32659,C1657Darw,22/10/2017,Darwin,D3,,,,,,
32660,C1078Sydn,23/10/2017,Sydney,S1,,,,,,
32661,C666Sydn,23/10/2017,Sydney,S1,,,,,,
32662,C3504Sydn,23/10/2017,Sydney,S1,,,,,,
32663,C2218Bris,23/10/2017,Brisbane,B2,,,,,,
32664,C4943Bris,23/10/2017,Brisbane,B4,,,,,,
32665,C4981Sydn,23/10/2017,Sydney,S1,,,,,,
32666,C3988Bris,23/10/2017,Brisbane,B3,,,,,,
32667,C1009Darw,23/10/2017,Darwin,D4,,,,,,
32668,C4272Bris,23/10/2017,Brisbane,B4,,,,,,
32669,C2477Bris,23/10/2017,Brisbane,B2,,,,,,
32670,C2338Bris,23/10/2017,Brisbane,B3,,,,,,
32671,C4112Bris,23/10/2017,Brisbane,B1,,,,,,
32672,C452Darw,23/10/2017,Darwin,D4,,,,,,
32673,C3488Bris,23/10/2017,Brisbane,B4,,,,,,
32674,C1144Sydn,23/10/2017,Sydney,S2,,,,,,
32675,C1584Darw,23/10/2017,Darwin,D2,,,,,,
32676,C3456Bris,23/10/2017,Brisbane,B3,,,,,,
32677,C4778Bris,23/10/2017,Brisbane,B1,,,,,,
32678,C2240Bris,23/10/2017,Brisbane,B1,,,,,,
32679,C190Darw,23/10/2017,Darwin,D3,,,,,,
32680,C4055Melb,23/10/2017,Melbourne,M1,,,,,,
32681,C3888Bris,23/10/2017,Brisbane,B3,,,,,,
32682,C1780Darw,23/10/2017,Darwin,D1,,,,,,
32683,C2687Darw,23/10/2017,Darwin,D4,,,,,,
32684,C1039Darw,23/10/2017,Darwin,D4,,,,,,
32685,C2910Bris,23/10/2017,Brisbane,B3,,,,,,
32686,C2213Bris,23/10/2017,Brisbane,B4,,,,,,
32687,C252Bris,23/10/2017,Brisbane,B3,,,,,,
32688,C2503Bris,23/10/2017,Brisbane,B2,,,,,,
32689,C1516Darw,23/10/2017,Darwin,D4,,,,,,
32690,C4352Sydn,24/10/2017,Sydney,S2,,,,,,
32691,C3156Darw,24/10/2017,Darwin,D2,,,,,,
32692,C2088Bris,24/10/2017,Brisbane,B3,,,,,,
32693,C3504Sydn,24/10/2017,Sydney,S1,,,,,,
32694,C1484Darw,24/10/2017,Darwin,D2,,,,,,
32695,C1996Bris,24/10/2017,Brisbane,B2,,,,,,
32696,C235Darw,24/10/2017,Darwin,D3,,,,,,
32697,C688Bris,24/10/2017,Brisbane,B1,,,,,,
